"subject","list","music","song_number","music_set","snippet_file","Pool","familiarity","preference","pleasantness","offensiveness","distraction","actual_artist","actual_song_name","artist_name","song_name"
36,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,3,3,1,3,"The Four Owls","Old Earth",NA,NA
36,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",7,6,5,1,7,"Aesop Rock","Molecules",NA,NA
36,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,3,3,1,8,"Atmosphere","Just for show",NA,NA
37,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,2,3,2,9,"Sa-Roc","Starseed",NA,NA
37,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,2,7,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
37,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,5,3,5,"Evidence","Throw It All Away",NA,NA
37,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,8,8,1,3,"The Four Owls","Old Earth",NA,NA
37,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,2,2,7,"Aesop Rock","Molecules",NA,NA
37,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,2,9,"Atmosphere","Just for show",NA,NA
38,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,2,2,5,10,"Sa-Roc","Starseed",NA,NA
38,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,7,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
38,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,2,4,8,"Evidence","Throw It All Away",NA,NA
38,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,2,3,1,8,"The Four Owls","Old Earth",NA,NA
38,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,1,7,"Aesop Rock","Molecules",NA,NA
38,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,2,2,9,"Atmosphere","Just for show",NA,NA
39,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,2,2,1,6,"Sa-Roc","Starseed",NA,NA
39,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,3,1,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
39,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,5,1,2,"Evidence","Throw It All Away",NA,NA
39,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,2,6,1,2,"The Four Owls","Old Earth",NA,NA
39,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,6,"Aesop Rock","Molecules",NA,NA
39,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,2,3,1,NA,"Atmosphere","Just for show",NA,NA
40,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,9,9,1,7,"Sa-Roc","Starseed",NA,NA
40,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",4,8,8,1,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
40,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",4,6,8,1,5,"Evidence","Throw It All Away",NA,NA
40,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",3,6,8,1,3,"The Four Owls","Old Earth",NA,NA
40,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,7,7,1,6,"Aesop Rock","Molecules",NA,NA
40,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,7,7,1,4,"Atmosphere","Just for show",NA,NA
41,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,10,9,1,4,"Sa-Roc","Starseed",NA,NA
41,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,4,5,5,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
41,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,3,6,"Evidence","Throw It All Away",NA,NA
41,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,8,9,1,2,"The Four Owls","Old Earth",NA,NA
41,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,8,6,1,7,"Aesop Rock","Molecules",NA,NA
41,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,9,8,1,5,"Atmosphere","Just for show",NA,NA
42,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",6,6,6,7,10,"Sa-Roc","Starseed",NA,NA
42,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,10,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
42,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,10,"Evidence","Throw It All Away",NA,NA
42,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,4,4,1,10,"The Four Owls","Old Earth",NA,NA
42,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,NA,1,10,"Aesop Rock","Molecules",NA,NA
42,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,4,4,1,10,"Atmosphere","Just for show",NA,NA
43,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,6,6,1,8,"Sa-Roc","Starseed",NA,NA
43,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,5,6,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
43,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,6,2,6,"Evidence","Throw It All Away",NA,NA
43,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,7,7,1,4,"The Four Owls","Old Earth",NA,NA
43,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,1,5,"Aesop Rock","Molecules",NA,NA
43,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,7,7,1,5,"Atmosphere","Just for show",NA,NA
44,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,5,6,3,5,"Sa-Roc","Starseed",NA,NA
44,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,6,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
44,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,4,6,"Evidence","Throw It All Away",NA,NA
44,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,4,5,1,3,"The Four Owls","Old Earth",NA,NA
44,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,1,3,"Aesop Rock","Molecules",NA,NA
44,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,7,7,1,3,"Atmosphere","Just for show",NA,NA
45,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,4,5,2,8,"Sa-Roc","Starseed",NA,NA
45,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,7,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
45,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,2,2,4,"Evidence","Throw It All Away",NA,NA
45,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,5,8,1,3,"The Four Owls","Old Earth",NA,NA
45,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,2,2,7,"Aesop Rock","Molecules",NA,NA
45,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,3,2,1,5,"Atmosphere","Just for show",NA,NA
46,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",8,3,1,1,8,"Sa-Roc","Starseed",NA,NA
46,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,6,5,1,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
46,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,5,1,5,"Evidence","Throw It All Away",NA,NA
46,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,5,6,1,3,"The Four Owls","Old Earth",NA,NA
46,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,6,1,3,"Aesop Rock","Molecules",NA,NA
46,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,7,5,1,4,"Atmosphere","Just for show",NA,NA
47,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,6,6,3,7,"Sa-Roc","Starseed",NA,NA
47,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,5,3,6,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
47,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,6,6,3,3,"Evidence","Throw It All Away",NA,NA
47,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,7,7,1,1,"The Four Owls","Old Earth",NA,NA
47,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,7,1,3,"Aesop Rock","Molecules",NA,NA
47,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,6,6,1,2,"Atmosphere","Just for show",NA,NA
48,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,2,2,3,9,"Sa-Roc","Starseed",NA,NA
48,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,1,1,9,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
48,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,8,9,"Evidence","Throw It All Away",NA,NA
48,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,4,4,1,7,"The Four Owls","Old Earth",NA,NA
48,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,2,3,1,8,"Aesop Rock","Molecules",NA,NA
48,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,2,2,3,7,"Atmosphere","Just for show",NA,NA
49,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,10,9,4,10,"Sa-Roc","Starseed",NA,NA
49,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,8,7,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
49,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,8,1,9,"Evidence","Throw It All Away",NA,NA
49,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,6,10,1,3,"The Four Owls","Old Earth",NA,NA
49,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,5,6,1,9,"Aesop Rock","Molecules",NA,NA
49,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,9,6,1,8,"Atmosphere","Just for show",NA,NA
50,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",9,8,7,NA,6,"Sa-Roc","Starseed",NA,NA
50,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,5,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
50,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,2,6,3,"Evidence","Throw It All Away",NA,NA
50,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,5,5,5,5,"The Four Owls","Old Earth",NA,NA
50,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,2,2,NA,8,"Aesop Rock","Molecules",NA,NA
50,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,4,3,3,7,"Atmosphere","Just for show",NA,NA
51,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",4,7,7,1,8,"Sa-Roc","Starseed",NA,NA
51,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,6,4,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
51,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",5,7,8,1,4,"Evidence","Throw It All Away",NA,NA
51,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,8,8,1,2,"The Four Owls","Old Earth",NA,NA
51,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,5,5,1,6,"Aesop Rock","Molecules",NA,NA
51,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,5,5,1,4,"Atmosphere","Just for show",NA,NA
52,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",9,7,8,1,10,"Sa-Roc","Starseed",NA,NA
52,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,7,2,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
52,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,8,8,1,10,"Evidence","Throw It All Away",NA,NA
52,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",9,9,10,1,3,"The Four Owls","Old Earth",NA,NA
52,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,5,4,1,8,"Aesop Rock","Molecules",NA,NA
52,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,7,6,1,6,"Atmosphere","Just for show",NA,NA
53,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,9,9,1,4,"Sa-Roc","Starseed",NA,NA
53,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,6,6,3,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
53,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,4,1,7,"Evidence","Throw It All Away",NA,NA
53,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,3,4,1,3,"The Four Owls","Old Earth",NA,NA
53,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,3,1,6,"Aesop Rock","Molecules",NA,NA
53,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,6,5,1,3,"Atmosphere","Just for show",NA,NA
54,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,8,9,2,7,"Sa-Roc","Starseed",NA,NA
54,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,3,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
54,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,5,6,"Evidence","Throw It All Away",NA,NA
54,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,2,2,1,6,"The Four Owls","Old Earth",NA,NA
54,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,9,8,1,5,"Aesop Rock","Molecules",NA,NA
54,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,8,6,1,7,"Atmosphere","Just for show",NA,NA
55,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,5,5,1,5,"Sa-Roc","Starseed",NA,NA
55,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,5,5,1,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
55,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,4,1,6,"Evidence","Throw It All Away",NA,NA
55,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,8,9,1,2,"The Four Owls","Old Earth",NA,NA
55,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,2,1,6,"Aesop Rock","Molecules",NA,NA
55,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,6,6,1,4,"Atmosphere","Just for show",NA,NA
56,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,8,8,NA,7,"Sa-Roc","Starseed",NA,NA
56,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,8,8,2,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
56,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,8,1,5,"Evidence","Throw It All Away",NA,NA
56,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,9,8,1,6,"The Four Owls","Old Earth",NA,NA
56,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,8,1,6,"Aesop Rock","Molecules",NA,NA
56,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,8,8,1,6,"Atmosphere","Just for show",NA,NA
57,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,5,3,3,"Sa-Roc","Starseed",NA,NA
57,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,10,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
57,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,5,7,"Evidence","Throw It All Away",NA,NA
57,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,2,3,1,3,"The Four Owls","Old Earth",NA,NA
57,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,3,5,"Aesop Rock","Molecules",NA,NA
57,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,6,1,7,"Atmosphere","Just for show",NA,NA
58,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,8,8,1,6,"Sa-Roc","Starseed",NA,NA
58,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,8,7,1,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
58,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,6,1,5,"Evidence","Throw It All Away",NA,NA
58,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,7,7,1,4,"The Four Owls","Old Earth",NA,NA
58,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,NA,1,1,5,"Aesop Rock","Molecules",NA,NA
58,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,2,1,5,"Atmosphere","Just for show",NA,NA
59,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,1,1,NA,"Sa-Roc","Starseed",NA,NA
59,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,5,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
59,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,10,"Evidence","Throw It All Away",NA,NA
59,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,4,1,1,8,"The Four Owls","Old Earth",NA,NA
59,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,6,"Aesop Rock","Molecules",NA,NA
59,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,1,1,10,"Atmosphere","Just for show",NA,NA
60,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,3,3,2,8,"Sa-Roc","Starseed",NA,NA
60,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,2,2,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
60,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,2,2,1,9,"Evidence","Throw It All Away",NA,NA
60,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,4,4,1,7,"The Four Owls","Old Earth",NA,NA
60,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,1,7,"Aesop Rock","Molecules",NA,NA
60,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,3,4,1,6,"Atmosphere","Just for show",NA,NA
61,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,3,2,1,9,"Sa-Roc","Starseed",NA,NA
61,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,3,2,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
61,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,4,1,7,"Evidence","Throw It All Away",NA,NA
61,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",3,2,1,1,7,"The Four Owls","Old Earth",NA,NA
61,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,3,"Aesop Rock","Molecules",NA,NA
61,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,3,4,1,2,"Atmosphere","Just for show",NA,NA
62,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,2,2,3,6,"Sa-Roc","Starseed",NA,NA
62,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,3,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
62,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,2,2,4,"Evidence","Throw It All Away",NA,NA
62,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,5,4,1,3,"The Four Owls","Old Earth",NA,NA
62,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,2,1,2,"Aesop Rock","Molecules",NA,NA
62,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,3,1,3,"Atmosphere","Just for show",NA,NA
63,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",6,4,3,1,7,"Sa-Roc","Starseed",NA,NA
63,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,2,2,2,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
63,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",6,2,1,3,8,"Evidence","Throw It All Away",NA,NA
63,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,3,3,1,8,"The Four Owls","Old Earth",NA,NA
63,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,1,1,1,8,"Aesop Rock","Molecules",NA,NA
63,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,7,6,1,4,"Atmosphere","Just for show",NA,NA
64,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,6,1,5,"Sa-Roc","Starseed",NA,NA
64,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,2,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
64,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,5,2,4,"Evidence","Throw It All Away",NA,NA
64,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,7,9,1,1,"The Four Owls","Old Earth",NA,NA
64,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,7,1,4,"Aesop Rock","Molecules",NA,NA
64,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,4,1,4,"Atmosphere","Just for show",NA,NA
65,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",4,6,6,1,8,"Sa-Roc","Starseed","nicki minaj",NA
65,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,7,7,5,8,"Johnie Bee ft. Rasco","In My Prime","",NA
65,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,4,6,2,9,"Evidence","Throw It All Away","",NA
65,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,7,8,3,9,"The Four Owls","Old Earth","",NA
65,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,6,6,2,8,"Aesop Rock","Molecules","",NA
65,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,5,6,3,8,"Atmosphere","Just for show","",NA
66,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,8,8,2,5,"Sa-Roc","Starseed",NA,NA
66,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,4,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
66,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,1,5,"Evidence","Throw It All Away",NA,NA
66,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,7,7,1,3,"The Four Owls","Old Earth",NA,NA
66,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,3,3,1,6,"Aesop Rock","Molecules",NA,NA
66,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,4,4,1,5,"Atmosphere","Just for show",NA,NA
67,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,3,5,1,10,"Sa-Roc","Starseed",NA,NA
67,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,3,7,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
67,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,8,"Evidence","Throw It All Away",NA,NA
67,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,2,4,1,7,"The Four Owls","Old Earth",NA,NA
67,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,9,"Aesop Rock","Molecules",NA,NA
67,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,1,8,"Atmosphere","Just for show",NA,NA
68,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,8,9,3,9,"Sa-Roc","Starseed",NA,NA
68,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,8,8,4,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
68,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",8,9,8,8,10,"Evidence","Throw It All Away",NA,NA
68,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,4,4,2,6,"The Four Owls","Old Earth",NA,NA
68,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,5,5,3,8,"Aesop Rock","Molecules",NA,NA
68,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,5,5,4,8,"Atmosphere","Just for show",NA,NA
69,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,7,6,3,8,"Sa-Roc","Starseed",NA,NA
69,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,4,4,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
69,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,4,3,7,"Evidence","Throw It All Away",NA,NA
69,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,6,5,2,7,"The Four Owls","Old Earth",NA,NA
69,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,6,1,7,"Aesop Rock","Molecules",NA,NA
69,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,6,5,1,7,"Atmosphere","Just for show",NA,NA
70,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",9,7,8,1,9,"Sa-Roc","Starseed",NA,NA
70,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,5,5,1,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
70,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,4,1,9,"Evidence","Throw It All Away",NA,NA
70,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",9,9,10,1,2,"The Four Owls","Old Earth",NA,NA
70,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,9,"Aesop Rock","Molecules",NA,NA
70,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",9,7,6,1,3,"Atmosphere","Just for show",NA,NA
71,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,10,10,NA,7,"Sa-Roc","Starseed",NA,NA
71,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,7,1,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
71,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,10,10,1,5,"Evidence","Throw It All Away",NA,NA
71,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,10,10,1,2,"The Four Owls","Old Earth",NA,NA
71,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,10,10,1,3,"Aesop Rock","Molecules",NA,NA
71,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,10,10,1,3,"Atmosphere","Just for show",NA,NA
72,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,1,2,8,"Sa-Roc","Starseed","nope ","no idea"
72,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,5,8,"Johnie Bee ft. Rasco","In My Prime","no idea ","no idea"
72,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,6,"Evidence","Throw It All Away","",""
72,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,3,4,1,6,"The Four Owls","Old Earth","",""
